Date,Price,Open,High,Low,Vol.,Change %
06-10-22,92.98,92.98,92.98,92.98,,0.93%
05-10-22,92.12,92.12,92.12,92.12,,1.34%
04-10-22,90.9,90.9,90.9,90.9,,3.27%
03-10-22,88.03,88.03,88.03,88.03,,-3.17%
30-09-22,90.91,90.91,90.91,90.91,,0.11%
29-09-22,90.81,90.81,90.81,90.81,,-0.10%
28-09-22,90.9,90.91,90.91,90.91,,0.20%
27-09-22,90.72,90.72,90.72,90.72,,0.24%
26-09-22,90.5,90.5,90.5,90.5,,-0.57%
23-09-22,91.02,91.02,91.02,91.02,,-1.26%
22-09-22,92.18,92.18,92.18,92.18,,0.39%
21-09-22,91.81,91.81,91.81,91.81,,-0.10%
20-09-22,91.9,91.9,91.9,91.9,,-0.60%
19-09-22,92.46,92.46,92.46,92.46,,0.22%
16-09-22,92.26,92.26,92.26,92.26,,0.30%
15-09-22,91.98,91.98,91.98,91.98,,-1.47%
14-09-22,93.35,93.35,93.35,93.35,,0.91%
13-09-22,92.51,92.51,92.51,92.51,,-0.91%
12-09-22,93.36,93.36,93.36,93.36,,0.63%
09-09-22,92.78,92.78,92.78,92.78,,2.89%
08-09-22,90.17,90.17,90.17,90.17,,0.91%
07-09-22,89.36,89.36,89.36,89.36,,-4.05%
06-09-22,93.13,93.13,93.13,93.13,,0.57%
02-09-22,92.6,92.6,92.6,92.6,,0.56%
01-09-22,92.08,92.08,92.08,92.08,,-4.68%
31-08-22,96.6,96.6,96.6,96.6,,0.10%
30-08-22,96.51,96.51,96.51,96.51,,-0.39%
29-08-22,96.88,96.88,96.88,96.88,,0.36%
26-08-22,96.53,96.53,96.53,96.53,,0.31%
25-08-22,96.23,96.23,96.23,96.23,,-0.24%
24-08-22,96.46,96.46,96.46,96.46,,0.05%
23-08-22,96.41,96.41,96.41,96.41,,1.07%
22-08-22,95.39,95.39,95.39,95.39,,0.00%
19-08-22,95.39,95.39,95.39,95.39,,0.22%
18-08-22,95.18,95.18,95.18,95.18,,1.21%
17-08-22,94.04,94.04,94.04,94.04,,0.62%
16-08-22,93.46,93.46,93.46,93.46,,-1.59%
15-08-22,94.97,94.97,94.97,94.97,,-1.57%
12-08-22,96.48,96.48,96.48,96.48,,-1.73%
11-08-22,98.18,98.18,98.18,98.18,,1.35%
10-08-22,96.87,96.87,96.87,96.87,,0.93%
09-08-22,95.97,95.97,95.97,95.97,,-0.07%
08-08-22,96.04,96.04,96.04,96.04,,1.73%
05-08-22,94.41,94.41,94.41,94.41,,0.35%
04-08-22,94.08,94.08,94.08,94.08,,-1.97%
03-08-22,95.97,95.97,95.97,95.97,,-3.45%
02-08-22,99.4,99.4,99.4,99.4,,1.56%
01-08-22,97.87,97.87,97.87,97.87,,-5.09%
29-07-22,103.12,103.12,103.12,103.12,,0.32%
28-07-22,102.8,102.8,102.8,102.8,,0.05%
27-07-22,102.75,102.75,102.75,102.75,,0.09%
26-07-22,102.66,102.66,102.66,102.66,,0.03%
25-07-22,102.63,102.63,102.63,102.63,,0.31%
22-07-22,102.32,102.32,102.32,102.32,,-0.23%
21-07-22,102.55,102.55,102.55,102.55,,-0.96%
20-07-22,103.54,103.54,103.54,103.54,,-0.23%
19-07-22,103.78,103.78,103.78,103.78,,0.19%
18-07-22,103.58,103.58,103.58,103.58,,2.52%
15-07-22,101.03,101.03,101.03,101.03,,1.34%
14-07-22,99.7,99.7,99.7,99.7,,-0.30%
13-07-22,100,100,100,100,,0.87%
12-07-22,99.14,99.14,99.14,99.14,,-4.93%
11-07-22,104.28,104.28,104.28,104.28,,0.05%
08-07-22,104.22,104.22,104.22,104.22,,2.16%
07-07-22,102.02,102.02,102.02,102.02,,3.07%
06-07-22,98.98,98.98,98.98,98.98,,-1.74%
05-07-22,100.73,100.73,100.73,100.73,,-6.63%
01-07-22,107.89,107.89,107.89,107.89,,-4.73%
30-06-22,113.24,113.24,113.24,113.24,,0.19%
29-06-22,113.02,113.02,113.02,113.02,,-0.07%
28-06-22,113.11,113.11,113.11,113.11,,0.36%
27-06-22,112.7,112.7,112.7,112.7,,0.36%
24-06-22,112.3,112.3,112.3,112.3,,0.39%
23-06-22,111.86,111.86,111.86,111.86,,-0.43%
22-06-22,112.34,112.34,112.34,112.34,,-0.89%
21-06-22,113.34,113.34,113.34,113.34,,0.55%
17-06-22,112.72,112.72,112.72,112.72,,-2.27%
16-06-22,115.34,115.34,115.34,115.34,,0.87%
15-06-22,114.35,114.35,114.35,114.35,,-1.17%
14-06-22,115.71,115.71,115.71,115.71,,-0.80%
13-06-22,116.64,116.64,116.64,116.64,,-0.03%
10-06-22,116.67,116.67,116.67,116.67,,-0.36%
09-06-22,117.09,117.09,117.09,117.09,,-0.35%
08-06-22,117.5,117.5,117.5,117.5,,1.92%
07-06-22,115.29,115.29,115.29,115.29,,1.12%
06-06-22,114.01,114.01,114.01,114.01,,0.16%
03-06-22,113.83,113.83,113.83,113.83,,1.62%
02-06-22,112.02,112.02,112.02,112.02,,1.01%
01-06-22,110.91,110.91,110.91,110.91,,2.57%
31-05-22,108.13,108.13,108.13,108.13,,0.35%
27-05-22,107.75,107.75,107.75,107.75,,0.11%
26-05-22,107.64,107.64,107.64,107.64,,0.44%
25-05-22,107.17,107.17,107.17,107.17,,0.00%
24-05-22,107.17,107.17,107.17,107.17,,-0.14%
23-05-22,107.32,107.32,107.32,107.32,,0.10%
20-05-22,107.21,107.21,107.21,107.21,,0.21%
19-05-22,106.99,106.99,106.99,106.99,,1.38%
18-05-22,105.53,105.53,105.53,105.53,,-1.26%
17-05-22,106.88,106.88,106.88,106.88,,-1.40%
16-05-22,108.4,108.4,108.4,108.4,,1.09%
13-05-22,107.23,107.23,107.23,107.23,,2.45%
12-05-22,104.66,104.66,104.66,104.66,,0.10%
11-05-22,104.56,104.56,104.56,104.56,,4.12%
10-05-22,100.43,100.43,100.43,100.43,,-2.30%
09-05-22,102.79,102.79,102.79,102.79,,-4.44%
06-05-22,107.57,107.57,107.57,107.57,,1.10%
05-05-22,106.4,106.4,106.4,106.4,,0.41%
04-05-22,105.97,105.97,105.97,105.97,,2.50%
03-05-22,103.39,103.39,103.39,103.39,,-0.45%
02-05-22,103.86,103.86,103.86,103.86,,1.04%
29-04-22,102.79,102.79,102.79,102.79,,0.02%
28-04-22,102.76,102.76,102.76,102.76,,0.07%
27-04-22,102.69,102.69,102.69,102.69,,0.00%
26-04-22,102.69,102.69,102.69,102.69,,0.39%
25-04-22,102.3,102.3,102.3,102.3,,-1.09%
22-04-22,103.43,103.43,103.43,103.43,,-0.40%
21-04-22,103.85,103.85,103.85,103.85,,0.71%
20-04-22,103.12,103.12,103.12,103.12,,0.02%
19-04-22,103.09,103.09,103.09,103.09,,-2.22%
18-04-22,105.44,105.44,105.44,105.44,,0.59%
14-04-22,104.82,104.82,104.82,104.82,,1.08%
13-04-22,103.7,103.7,103.7,103.7,,2.18%
12-04-22,101.49,101.49,101.49,101.49,,4.61%
11-04-22,97.02,97.02,97.02,97.02,,-2.71%
08-04-22,99.72,99.72,99.72,99.72,,1.31%
07-04-22,98.42,98.42,98.42,98.42,,-0.39%
06-04-22,98.81,98.81,98.81,98.81,,-4.32%
05-04-22,103.27,103.27,103.27,103.27,,-1.43%
04-04-22,104.77,104.77,104.77,104.77,,2.86%
01-04-22,101.85,101.85,101.85,101.85,,-8.15%
31-03-22,110.89,110.89,110.89,110.89,,0.00%
30-03-22,110.89,110.89,110.89,110.89,,0.31%
29-03-22,110.55,110.55,110.55,110.55,,-0.26%
28-03-22,110.84,110.84,110.84,110.84,,-1.12%
25-03-22,112.1,112.1,112.1,112.1,,0.25%
24-03-22,111.82,111.82,111.82,111.82,,-0.68%
23-03-22,112.59,112.59,112.59,112.59,,1.04%
22-03-22,111.43,111.43,111.43,111.43,,-0.27%
21-03-22,111.73,111.73,111.73,111.73,,2.52%
18-03-22,108.99,108.99,108.99,108.99,,0.19%
17-03-22,108.78,108.78,108.78,108.78,,3.71%
16-03-22,104.89,104.89,104.89,104.89,,-0.83%
15-03-22,105.76,105.76,105.76,105.76,,-3.13%
14-03-22,109.18,109.18,109.18,109.18,,-3.03%
11-03-22,112.59,112.59,112.59,112.59,,2.17%
10-03-22,110.2,110.2,110.2,110.2,,-0.59%
09-03-22,110.86,110.86,110.86,110.86,,-9.53%
08-03-22,122.53,122.53,122.53,122.53,,3.68%
07-03-22,118.18,118.18,118.18,118.18,,2.81%
04-03-22,114.95,114.95,114.95,114.95,,7.86%
03-03-22,106.58,106.58,106.58,106.58,,-2.58%
02-03-22,109.4,109.4,109.4,109.4,,7.25%
01-03-22,102,102,102,102,,10.47%
28-02-22,92.34,92.34,92.34,92.34,,0.45%
25-02-22,91.93,91.93,91.93,91.93,,-0.16%
24-02-22,92.07,92.07,92.07,92.07,,0.40%
23-02-22,91.7,91.7,91.7,91.7,,-0.15%
22-02-22,91.84,91.84,91.84,91.84,,1.04%
18-02-22,90.9,90.9,90.9,90.9,,0.25%
17-02-22,90.67,90.67,90.67,90.67,,-0.97%
16-02-22,91.56,91.56,91.56,91.56,,0.77%
15-02-22,90.86,90.86,90.86,90.86,,-1.89%
14-02-22,92.61,92.61,92.61,92.61,,0.89%
11-02-22,91.79,91.79,91.79,91.79,,2.08%
10-02-22,89.92,89.92,89.92,89.92,,0.04%
09-02-22,89.88,89.88,89.88,89.88,,0.67%
08-02-22,89.28,89.28,89.28,89.28,,-1.63%
07-02-22,90.76,90.76,90.76,90.76,,-0.33%
04-02-22,91.06,91.06,91.06,91.06,,2.13%
03-02-22,89.16,89.16,89.16,89.16,,1.58%
02-02-22,87.77,87.77,87.77,87.77,,0.40%
01-02-22,87.42,87.42,87.42,87.42,,4.76%
31-01-22,83.45,83.45,83.45,83.45,,0.11%
28-01-22,83.36,83.36,83.36,83.36,,0.04%
27-01-22,83.33,83.33,83.33,83.33,,-0.07%
26-01-22,83.39,83.39,83.39,83.39,,0.22%
25-01-22,83.21,83.21,83.21,83.21,,0.41%
24-01-22,82.87,82.87,82.87,82.87,,-0.50%
21-01-22,83.29,83.29,83.29,83.29,,-0.25%
20-01-22,83.5,83.5,83.5,83.5,,-0.07%
19-01-22,83.56,83.56,83.56,83.56,,0.41%
18-01-22,83.22,83.22,83.22,83.22,,1.15%
14-01-22,82.27,82.27,82.27,82.27,,1.19%
13-01-22,81.3,81.3,81.3,81.3,,-0.05%
12-01-22,81.34,81.34,81.34,81.34,,0.68%
11-01-22,80.79,80.79,80.79,80.79,,2.41%
10-01-22,78.89,78.89,78.89,78.89,,-0.80%
07-01-22,79.53,79.53,79.53,79.53,,-0.20%
06-01-22,79.69,79.69,79.69,79.69,,1.12%
05-01-22,78.81,78.81,78.81,78.81,,1.00%
04-01-22,78.03,78.03,78.03,78.03,,1.30%
03-01-22,77.03,77.03,77.03,77.03,,5.25%
31-12-21,73.19,73.19,73.19,73.19,,-0.01%
30-12-21,73.2,73.2,73.2,73.2,,-0.01%
29-12-21,73.21,73.21,73.21,73.21,,0.06%
28-12-21,73.16,73.16,73.16,73.16,,-0.05%
27-12-21,73.2,73.2,73.2,73.2,,0.29%
23-12-21,72.99,72.99,72.99,72.99,,0.39%
22-12-21,72.71,72.71,72.71,72.71,,0.39%
21-12-21,72.42,72.42,72.42,72.42,,1.07%
20-12-21,71.65,71.66,71.66,71.66,,-1.07%
17-12-21,72.43,72.43,72.43,72.43,,-0.81%
16-12-21,73.02,73.02,73.02,73.02,,0.88%
15-12-21,72.38,72.38,72.38,72.38,,0.22%
14-12-21,72.22,72.22,72.22,72.22,,-0.67%
13-12-21,72.71,72.71,72.71,72.71,,-0.66%
10-12-21,73.19,73.19,73.19,73.19,,0.65%
09-12-21,72.72,72.72,72.72,72.72,,-1.32%
08-12-21,73.69,73.69,73.69,73.69,,0.21%
07-12-21,73.54,73.54,73.54,73.54,,2.64%
06-12-21,71.65,71.65,71.65,71.65,,3.98%
03-12-21,68.91,68.91,68.91,68.91,,0.43%
02-12-21,68.62,68.62,68.62,68.62,,1.30%
01-12-21,67.73,67.73,67.73,67.73,,-15.62%
30-11-21,80.28,80.28,80.28,80.28,,-0.04%
29-11-21,80.31,80.31,80.31,80.31,,0.28%
26-11-21,80.08,80.08,80.08,80.08,,-1.38%
24-11-21,81.2,81.2,81.2,81.2,,-0.02%
23-11-21,81.22,81.22,81.22,81.22,,0.83%
22-11-21,80.55,80.55,80.55,80.55,,0.27%
19-11-21,80.33,80.33,80.33,80.33,,-0.96%
18-11-21,81.11,81.11,81.11,81.11,,0.43%
17-11-21,80.76,80.76,80.76,80.76,,-1.11%
16-11-21,81.67,81.67,81.67,81.67,,0.32%
15-11-21,81.41,81.41,81.41,81.41,,-0.09%
12-11-21,81.48,81.48,81.48,81.48,,-0.23%
11-11-21,81.67,81.67,81.67,81.67,,0.49%
10-11-21,81.27,81.27,81.27,81.27,,-1.59%
09-11-21,82.58,82.58,82.58,82.58,,1.18%
08-11-21,81.62,81.62,81.62,81.62,,0.84%
05-11-21,80.94,80.94,80.94,80.94,,2.52%
04-11-21,78.95,78.95,78.95,78.95,,-1.51%
03-11-21,80.16,80.16,80.16,80.16,,-2.88%
02-11-21,82.54,82.54,82.54,82.54,,0.18%
01-11-21,82.38,82.38,82.38,82.38,,0.98%
29-10-21,81.58,81.58,81.58,81.58,,0.04%
28-10-21,81.55,81.55,81.55,81.55,,-0.06%
27-10-21,81.6,81.6,81.6,81.6,,-0.27%
26-10-21,81.82,81.82,81.82,81.82,,0.11%
25-10-21,81.73,81.73,81.73,81.73,,0.14%
22-10-21,81.61,81.61,81.61,81.61,,0.22%
21-10-21,81.44,81.44,81.44,81.44,,-0.46%
20-10-21,81.81,81.81,81.81,81.81,,0.24%
19-10-21,81.61,81.61,81.61,81.61,,0.37%
18-10-21,81.31,81.31,81.31,81.31,,-0.24%
15-10-21,81.51,81.51,81.51,81.51,,0.69%
14-10-21,80.95,80.95,80.95,80.95,,0.63%
13-10-21,80.45,80.45,80.45,80.45,,-0.17%
12-10-21,80.58,80.58,80.58,80.58,,-0.12%
11-10-21,80.68,80.68,80.68,80.68,,1.15%
08-10-21,79.76,79.76,79.76,79.76,,0.39%
07-10-21,79.45,79.45,79.45,79.45,,0.96%
06-10-21,78.69,78.69,78.69,78.69,,-1.28%
05-10-21,79.71,79.71,79.71,79.71,,1.51%
04-10-21,78.52,78.52,78.52,78.52,,2.29%
01-10-21,76.77,76.77,76.77,76.77,,5.73%
30-09-21,72.61,72.61,72.61,72.61,,0.05%
29-09-21,72.57,72.57,72.57,72.57,,-0.08%
28-09-21,72.63,72.63,72.63,72.63,,0.02%
27-09-21,72.61,72.61,72.61,72.61,,0.22%
24-09-21,72.45,72.45,72.45,72.45,,0.13%
23-09-21,72.35,72.35,72.35,72.35,,0.29%
22-09-21,72.14,72.14,72.14,72.14,,0.79%
21-09-21,71.57,71.57,71.57,71.57,,0.30%
20-09-21,71.36,71.36,71.36,71.36,,-0.78%
17-09-21,71.92,71.92,71.92,71.92,,-0.22%
16-09-21,72.07,72.07,72.07,72.07,,-0.02%
15-09-21,72.09,72.09,72.09,72.09,,1.26%
14-09-21,71.19,71.19,71.19,71.19,,0.12%
13-09-21,71.11,71.11,71.11,71.11,,0.58%
10-09-21,70.7,70.7,70.7,70.7,,1.54%
09-09-21,69.63,69.63,69.63,69.63,,-1.06%
08-09-21,70.38,70.38,70.38,70.38,,0.96%
07-09-21,69.71,69.71,69.71,69.71,,-1.32%
03-09-21,70.64,70.64,70.64,70.64,,-0.81%
02-09-21,71.22,71.22,71.22,71.22,,1.85%
01-09-21,69.92,69.92,69.92,69.92,,0.63%
31-08-21,69.49,69.49,69.49,69.49,,0.03%
30-08-21,69.46,69.46,69.46,69.46,,0.03%
27-08-21,69.44,69.44,69.44,69.44,,0.29%
26-08-21,69.24,69.24,69.24,69.24,,-0.31%
25-08-21,69.45,69.45,69.45,69.45,,0.21%
24-08-21,69.31,69.31,69.31,69.31,,0.80%
23-08-21,68.76,68.76,68.76,68.76,,1.72%
20-08-21,67.6,67.6,67.6,67.6,,-0.63%
19-08-21,68.03,68.03,68.03,68.03,,-1.33%
18-08-21,68.95,68.95,68.95,68.95,,-0.56%
17-08-21,69.33,69.33,69.33,69.33,,-0.28%
16-08-21,69.53,69.53,69.53,69.53,,-0.75%
13-08-21,70.05,70.05,70.05,70.05,,-0.55%
12-08-21,70.44,70.44,70.44,70.44,,0.02%
11-08-21,70.42,70.42,70.42,70.42,,1.02%
10-08-21,69.71,69.71,69.71,69.71,,1.78%
09-08-21,68.49,68.49,68.49,68.49,,-1.79%
06-08-21,69.74,69.74,69.74,69.74,,-0.68%
05-08-21,70.22,70.22,70.22,70.22,,1.21%
04-08-21,69.39,69.39,69.39,69.39,,-2.20%
03-08-21,70.95,70.95,70.95,70.95,,-0.60%
02-08-21,71.37,71.37,71.37,71.37,,-2.10%
30-07-21,72.9,72.9,72.9,72.9,,0.01%
29-07-21,72.89,72.89,72.89,72.89,,0.11%
28-07-21,72.81,72.81,72.81,72.81,,0.00%
27-07-21,72.81,72.81,72.81,72.81,,-0.03%
26-07-21,72.83,72.83,72.83,72.83,,-0.05%
23-07-21,72.87,72.87,72.87,72.87,,0.08%
22-07-21,72.81,72.81,72.81,72.81,,0.73%
21-07-21,72.28,72.28,72.28,72.28,,1.40%
20-07-21,71.28,71.28,71.28,71.28,,0.39%
19-07-21,71.01,71.01,71.01,71.01,,-2.62%
16-07-21,72.92,72.92,72.92,72.92,,0.12%
15-07-21,72.83,72.83,72.83,72.83,,-0.89%
14-07-21,73.48,73.48,73.48,73.48,,-1.18%
13-07-21,74.36,74.36,74.36,74.36,,1.12%
12-07-21,73.54,73.54,73.54,73.54,,-0.24%
09-07-21,73.72,73.72,73.72,73.72,,1.57%
08-07-21,72.58,72.58,72.58,72.58,,0.68%
07-07-21,72.08,72.08,72.08,72.08,,-1.16%
06-07-21,72.93,72.93,72.93,72.93,,-1.76%
02-07-21,74.23,74.23,74.23,74.23,,0.48%
01-07-21,73.88,73.88,73.88,73.88,,3.23%
30-06-21,71.57,71.57,71.57,71.57,,0.00%
29-06-21,71.57,71.57,71.57,71.57,,0.05%
28-06-21,71.54,71.54,71.54,71.54,,-0.16%
25-06-21,71.65,71.65,71.65,71.65,,0.08%
24-06-21,71.6,71.6,71.6,71.6,,0.11%
23-06-21,71.52,71.52,71.52,71.52,,0.15%
22-06-21,71.41,71.41,71.41,71.41,,-0.09%
21-06-21,71.48,71.48,71.48,71.48,,0.57%
18-06-21,71.07,71.07,71.07,71.07,,0.19%
17-06-21,70.94,70.94,70.94,70.94,,-0.87%
16-06-21,71.56,71.56,71.56,71.56,,0.24%
15-06-21,71.39,71.39,71.39,71.39,,0.86%
14-06-21,70.78,70.78,70.78,70.78,,0.24%
11-06-21,70.61,70.61,70.61,70.61,,0.13%
10-06-21,70.52,70.52,70.52,70.52,,0.25%
09-06-21,70.34,70.34,70.34,70.34,,-0.03%
08-06-21,70.36,70.36,70.36,70.36,,0.75%
07-06-21,69.84,69.84,69.84,69.84,,-0.27%
04-06-21,70.03,70.03,70.03,70.03,,0.81%
03-06-21,69.47,69.47,69.47,69.47,,-0.04%
02-06-21,69.5,69.5,69.5,69.5,,1.47%
01-06-21,68.49,68.49,68.49,68.49,,3.34%
28-05-21,66.28,66.28,66.28,66.28,,-0.06%
27-05-21,66.32,66.32,66.32,66.32,,-0.03%
26-05-21,66.33,66.33,66.33,66.33,,0.05%
25-05-21,66.3,66.3,66.3,66.3,,0.06%
24-05-21,66.26,66.26,66.26,66.26,,0.82%
21-05-21,65.73,65.73,65.73,65.73,,0.51%
20-05-21,65.39,65.39,65.39,65.39,,-0.79%
19-05-21,65.92,65.92,65.92,65.92,,-1.09%
18-05-21,66.64,66.64,66.64,66.64,,-0.27%
17-05-21,66.82,66.82,66.82,66.82,,0.74%
14-05-21,66.33,66.33,66.33,66.33,,1.39%
13-05-21,65.42,65.42,65.42,65.42,,-2.02%
12-05-21,66.77,66.77,66.77,66.77,,0.68%
11-05-21,66.32,66.32,66.32,66.32,,0.18%
10-05-21,66.2,66.2,66.2,66.2,,0.09%
07-05-21,66.15,66.15,66.15,66.15,,0.21%
06-05-21,66.01,66.01,66.01,66.01,,-0.97%
05-05-21,66.65,66.65,66.65,66.65,,0.47%
04-05-21,66.35,66.35,66.35,66.35,,2.03%
03-05-21,65.03,65.03,65.03,65.03,,3.39%
30-04-21,62.89,62.89,62.89,62.89,,0.00%
29-04-21,62.9,62.9,62.9,62.9,,0.13%
28-04-21,62.81,62.81,62.81,62.81,,0.11%
27-04-21,62.75,62.75,62.75,62.75,,0.21%
26-04-21,62.62,62.62,62.62,62.62,,-0.30%
23-04-21,62.8,62.8,62.8,62.8,,0.19%
22-04-21,62.68,62.68,62.68,62.68,,-0.05%
21-04-21,62.71,62.71,62.71,62.71,,-0.81%
20-04-21,63.23,63.23,63.23,63.23,,-0.39%
19-04-21,63.47,63.47,63.47,63.47,,0.09%
16-04-21,63.42,63.42,63.42,63.42,,-0.10%
15-04-21,63.48,63.48,63.48,63.48,,0.34%
14-04-21,63.26,63.26,63.26,63.26,,2.82%
13-04-21,61.53,61.53,61.53,61.53,,0.37%
12-04-21,61.3,61.3,61.3,61.3,,0.19%
09-04-21,61.19,61.19,61.19,61.19,,-0.45%
08-04-21,61.47,61.47,61.47,61.47,,0.02%
07-04-21,61.46,61.46,61.46,61.46,,0.82%
06-04-21,60.96,60.96,60.96,60.96,,0.41%
05-04-21,60.71,60.71,60.71,60.71,,-4.05%
01-04-21,63.27,63.27,63.27,63.27,,-1.78%
31-03-21,64.41,64.41,64.41,64.41,,0.01%
30-03-21,64.41,64.41,64.41,64.41,,-0.02%
29-03-21,64.42,64.42,64.42,64.42,,-0.02%
26-03-21,64.43,64.43,64.43,64.43,,0.61%
25-03-21,64.05,64.05,64.05,64.05,,-0.71%
24-03-21,64.5,64.5,64.5,64.5,,1.23%
23-03-21,63.72,63.72,63.72,63.72,,-1.52%
22-03-21,64.71,64.71,64.71,64.71,,0.21%
19-03-21,64.57,64.57,64.57,64.57,,1.05%
18-03-21,63.9,63.9,63.9,63.9,,-2.84%
17-03-21,65.77,65.77,65.77,65.77,,-0.43%
16-03-21,66.05,66.05,66.05,66.05,,-0.49%
15-03-21,66.38,66.38,66.38,66.38,,-0.19%
12-03-21,66.5,66.5,66.5,66.5,,-0.22%
11-03-21,66.65,66.65,66.65,66.65,,1.69%
10-03-21,65.54,65.54,65.54,65.54,,0.26%
09-03-21,65.37,65.37,65.37,65.37,,-0.70%
08-03-21,65.84,65.84,65.84,65.84,,-1.58%
05-03-21,66.89,66.89,66.89,66.89,,3.23%
04-03-21,64.8,64.8,64.8,64.8,,3.59%
03-03-21,62.55,62.55,62.55,62.55,,2.00%
02-03-21,61.33,61.33,61.33,61.33,,-1.53%
01-03-21,62.28,62.28,62.28,62.28,,2.34%
26-02-21,60.85,60.85,60.85,60.85,,0.03%
25-02-21,60.84,60.84,60.84,60.84,,0.04%
24-02-21,60.81,60.81,60.81,60.81,,0.29%
23-02-21,60.63,60.63,60.63,60.63,,0.02%
22-02-21,60.62,60.62,60.62,60.62,,0.70%
19-02-21,60.2,60.2,60.2,60.2,,-0.66%
18-02-21,60.59,60.59,60.59,60.59,,-0.49%
17-02-21,60.89,60.89,60.89,60.89,,0.48%
16-02-21,60.6,60.6,60.6,60.6,,0.61%
12-02-21,60.23,60.23,60.23,60.23,,1.13%
11-02-21,59.56,59.56,59.56,59.56,,-0.23%
10-02-21,59.69,59.69,59.69,59.69,,0.10%
09-02-21,59.63,59.63,59.63,59.63,,0.45%
08-02-21,59.36,59.36,59.36,59.36,,1.65%
05-02-21,58.4,58.4,58.4,58.4,,0.74%
04-02-21,57.97,57.97,57.97,57.97,,0.48%
03-02-21,57.69,57.69,57.69,57.69,,1.73%
02-02-21,56.71,56.71,56.71,56.71,,1.88%
01-02-21,55.66,55.66,55.66,55.66,,1.62%
29-01-21,54.77,54.77,54.77,54.77,,0.02%
28-01-21,54.76,54.76,54.76,54.76,,-0.09%
27-01-21,54.81,54.81,54.81,54.81,,-0.02%
26-01-21,54.82,54.82,54.82,54.82,,-0.08%
25-01-21,54.87,54.87,54.87,54.87,,0.20%
22-01-21,54.76,54.76,54.76,54.76,,-0.35%
21-01-21,54.95,54.95,54.95,54.95,,-0.02%
20-01-21,54.97,54.97,54.97,54.97,,0.14%
19-01-21,54.89,54.89,54.89,54.89,,0.66%
15-01-21,54.53,54.53,54.53,54.53,,-1.15%
14-01-21,55.17,55.17,55.17,55.17,,0.37%
13-01-21,54.96,54.96,54.96,54.96,,-0.73%
12-01-21,55.37,55.37,55.37,55.37,,1.08%
11-01-21,54.78,54.78,54.78,54.78,,-0.51%
08-01-21,55.06,55.06,55.06,55.06,,2.37%
07-01-21,53.78,53.78,53.78,53.78,,0.28%
06-01-21,53.63,53.63,53.63,53.63,,1.50%
05-01-21,52.84,52.84,52.84,52.84,,4.40%
04-01-21,50.61,50.61,50.61,50.61,,1.60%
31-12-20,49.81,49.81,49.81,49.81,,0.00%
30-12-20,49.82,49.82,49.82,49.82,,0.07%
29-12-20,49.78,49.78,49.78,49.78,,0.01%
28-12-20,49.77,49.77,49.77,49.77,,-0.13%
24-12-20,49.84,49.84,49.84,49.84,,0.04%
23-12-20,49.81,49.81,49.81,49.81,,0.49%
22-12-20,49.57,49.57,49.57,49.57,,-0.58%
21-12-20,49.86,49.86,49.86,49.86,,-0.96%
18-12-20,50.34,50.34,50.34,50.34,,0.53%
17-12-20,50.08,50.08,50.08,50.08,,0.23%
16-12-20,49.96,49.96,49.96,49.96,,0.30%
15-12-20,49.81,49.81,49.81,49.81,,0.72%
14-12-20,49.46,49.46,49.46,49.46,,0.48%
11-12-20,49.22,49.22,49.22,49.22,,-0.13%
10-12-20,49.29,49.29,49.29,49.29,,1.80%
09-12-20,48.42,48.42,48.42,48.42,,0.28%
08-12-20,48.28,48.28,48.28,48.28,,0.12%
07-12-20,48.23,48.23,48.23,48.23,,-0.26%
04-12-20,48.35,48.35,48.35,48.35,,0.65%
03-12-20,48.04,48.04,48.04,48.04,,0.78%
02-12-20,47.67,47.67,47.67,47.67,,1.51%
01-12-20,46.96,46.96,46.96,46.96,,8.22%
30-11-20,43.39,43.39,43.39,43.39,,-0.10%
27-11-20,43.44,43.44,43.44,43.44,,-0.19%
25-11-20,43.52,43.52,43.52,43.52,,0.29%
24-11-20,43.4,43.4,43.4,43.4,,0.74%
23-11-20,43.08,43.08,43.08,43.08,,0.55%
20-11-20,42.84,42.84,42.84,42.84,,0.57%
19-11-20,42.6,42.6,42.6,42.6,,-0.22%
18-11-20,42.69,42.69,42.69,42.69,,0.48%
17-11-20,42.49,42.49,42.49,42.49,,-0.08%
16-11-20,42.52,42.52,42.52,42.52,,1.55%
13-11-20,41.87,41.87,41.87,41.87,,-1.17%
12-11-20,42.37,42.37,42.37,42.37,,0.03%
11-11-20,42.36,42.36,42.36,42.36,,0.39%
10-11-20,42.19,42.19,42.19,42.19,,1.90%
09-11-20,41.4,41.4,41.4,41.4,,5.40%
06-11-20,39.28,39.28,39.28,39.28,,-2.14%
05-11-20,40.14,40.14,40.14,40.14,,-1.00%
04-11-20,40.55,40.55,40.55,40.55,,3.54%
03-11-20,39.16,39.16,39.16,39.16,,2.11%
02-11-20,38.36,38.36,38.36,38.36,,-5.67%
30-10-20,40.66,40.66,40.66,40.66,,-0.05%
29-10-20,40.68,40.68,40.68,40.68,,-0.17%
28-10-20,40.75,40.75,40.75,40.75,,-0.56%
27-10-20,40.98,40.98,40.98,40.98,,0.23%
26-10-20,40.89,40.89,40.89,40.89,,-0.62%
23-10-20,41.14,41.14,41.14,41.14,,-0.40%
22-10-20,41.31,41.31,41.31,41.31,,0.58%
